Date,AAA,AA,A,BBB,NFAAA,NFAA,NFA,NFBBB,EAFIN,iBoxx € Financials Germany,iBoxx € Financials France,iBoxx € Financials Italy,iBoxx € Financials Spain,EANFINF,iBoxx € Non-Financials Germany,iBoxx € Non-Financials France,iBoxx € Non-Financials Italy,iBoxx € Non-Financials Spain,5y DE gov bond CDS,5y FR gov bond CDS,5y IT gov bond CDS,5y ES gov bond CDS,5y NL gov bond CDS,10y DE gov bond CDS,10y FR gov bond CDS,10y IT gov bond CDS,10y ES gov bond CDS,10y NL gov bond CDS,EABANKBOND,EA bank bond yield senior,EA bank bond yield subordinated,ES_bankbond_IG,EA implied bond market volatility,EA implied stock market volatility,USD/EUR exchange rate,Nominal Effective Exchange Rate (NEER),Dow Jones Euro Stoxx (broad) index,Dow Jones Euro Stoxx Bank Index,Dow Jones Euro Stoxx Utilities sector Index,Dow Jones Euro Stoxx Insurance Index,DOIS2Ydy,DILS2Ydy,DLOGSTOXXdy
2006-12-13,4.0487291928,4.1726920145,4.4543754002,4.7802145412,3.8955685707,4.1602742061,4.4262965062,4.7304134253,4.3043746813,4.2292642234,4.2926794012,4.2409867526,4.4724685199,4.398725783,4.422918693,4.3652322784,4.5974165548,4.3778003373,0.015,0.016,0.088,0.05167,0.015,0.026,0.031,0.214,0.06188,0.34891,4.3598891913,4.1530168669,4.4894458419,4.4409925424,3.76,12.67,1.3192,104.3559138257,393.19,442.9,513.68,309.38,NA,NA,NA
2006-12-14,4.0567789855,4.1794534311,4.4621230759,4.7873025883,3.9026268593,4.1695770523,4.4347726788,4.7388216636,4.3118427144,4.2323749026,4.2988162727,4.2490901145,4.4807001911,4.4077563194,4.4304445933,4.3735543595,4.6067638302,4.385220022,0.014,0.014,0.091,0.05216,0.011,0.025,0.029,0.217,0.06188,0.0206,4.3670610078,4.1600371001,4.4967252829,4.4481293377,3.73,11.62,1.3106,104.0255370239,395.49,445.59,517.71,310.41,NA,NA,NA
2006-12-15,4.081115933,4.2048765918,4.4851660026,4.8098696246,3.9146380439,4.1922255336,4.4578351686,4.762516083,4.3313329473,4.2533326925,4.3206978144,4.2688434012,4.5050143168,4.4284403851,4.4532444404,4.3926824461,4.6300661833,4.4089755587,0.017,0.017,0.09,0.04795,0.013,0.027,0.032,0.216,0.06125,0.0206,4.3909384223,4.186314484,4.5189411547,4.4732834516,3.77,11.94,1.3095,103.9871127127,395.22,445.34,515.4,311.25,NA,NA,NA
2006-12-18,4.1145117721,4.237173213,4.5185660529,4.8447660486,3.9363388845,4.2246827259,4.4894856513,4.7947605345,4.3604068309,4.2736789329,4.3496559152,4.3019156855,4.5385600665,4.4592400744,4.4866594066,4.4225339288,4.6617146867,4.4315482719,0.017,0.017,0.09,0.04954,0.013,0.027,0.032,0.216,0.06125,0.38923,4.4236302898,4.2168318553,4.5529849605,4.5074049108,3.81,12.66,1.3158,104.306283767,392.52,442.3,511.39,309.44,NA,NA,NA
2006-12-19,4.1108241234,4.2337786472,4.5152481534,4.8397063206,3.9393877956,4.2221314964,4.4878378456,4.7922560649,4.360051571,4.2791506514,4.3491888611,4.2992939062,4.5337856246,4.458673954,4.4819604718,4.4225610009,4.6601113794,4.4356147717,0.017,0.017,0.089,0.05003,0.013,0.027,0.032,0.215,0.0625,0.40179,4.4200991106,4.2141809489,4.548891857,4.5025925114,3.81,13.6,1.3203,104.2939251236,394.42,445.17,507.4,311.5,NA,NA,NA
2006-12-20,4.1282600292,4.2528897627,4.5332613782,4.8584356312,3.9529874219,4.2399814378,4.5061284879,4.8109652475,4.3766543672,4.2868155395,4.3658494391,4.3177209132,4.5525838826,4.4762843812,4.4979519145,4.4396764306,4.6790130984,4.458834114,0.028,0.028,0.09,0.05082,0.013,0.035,0.041,0.216,0.0625,0.42848,4.4385371701,4.2321718941,4.5675635346,4.5220070897,3.79,13.53,1.3178,104.2376308353,393.97,445.2,507.46,310.74,NA,NA,NA
2006-12-21,4.1423662371,4.2671856814,4.548373588,4.8713705573,3.9684409217,4.2543370803,4.5208982084,4.8252328575,4.3918196991,4.3113011968,4.3806665135,4.3317788637,4.5672554331,4.4900737847,4.5123804471,4.4534859333,4.6927906267,4.461853906,0.028,0.028,0.085,0.05014,0.013,0.035,0.041,0.207,0.062,0.57047,4.4535161551,4.2469464111,4.582654298,4.53666242,3.71,14.49,1.3192,104.3536967334,390.7,442.04,501.64,308.27,NA,NA,NA
2006-12-22,4.1423662371,4.2671856814,4.548373588,4.8713705573,3.9684409217,4.2543370803,4.5208982084,4.8252328575,4.3918196991,4.3113011968,4.3806665135,4.3317788637,4.5672554331,4.4900737847,4.5123804471,4.4534859333,4.6927906267,4.461853906,0.028,0.028,0.085,0.05333,0.013,0.035,0.041,0.206,0.062,0.50058,4.4535161551,4.2469464111,4.582654298,4.53666242,3.71,14.49,1.3192,104.3536967334,390.7,442.04,501.64,308.27,NA,NA,NA
2006-12-25,4.1423662371,4.2671856814,4.548373588,4.8713705573,3.9684409217,4.2543370803,4.5208982084,4.8252328575,4.3918196991,4.3113011968,4.3806665135,4.3317788637,4.5672554331,4.4900737847,4.5123804471,4.4534859333,4.6927906267,4.461853906,0.028,0.028,0.085,0.05333,0.013,0.035,0.041,0.206,0.062,0.50058,4.4535161551,4.2469464111,4.582654298,4.53666242,3.71,14.49,1.3192,104.3536967334,390.7,442.04,501.64,308.27,NA,NA,NA
2006-12-26,4.172044527,4.2986510739,4.5779691636,4.9004944182,3.9868401203,4.2843228748,4.5506162375,4.8539191013,4.4189720161,4.3375552165,4.406734464,4.3614736899,4.5997320025,4.5178393582,4.538498324,4.4805521426,4.7249396799,4.4862615217,0.028,0.028,0.073,0.04198,0.013,0.035,0.041,0.145,0.062,0.74837,4.4844693815,4.2793583309,4.6125335149,4.568944443,3.86,13.49,1.3159,104.3330184998,395.7,446.47,510.14,312.18,NA,NA,NA
2006-12-27,4.1974369883,4.3215955818,4.6042527028,4.9245987844,3.9973347693,4.3071816509,4.5749818125,4.8792406543,4.4434451228,4.3745786361,4.4263826616,4.3858192663,4.6252165422,4.5407592763,4.5654204213,4.5023713978,4.7488230364,4.5073719029,0.028,0.028,0.073,0.04442,0.013,0.035,0.041,0.145,0.062,0.5019,4.5093272876,4.3029623415,4.6381978034,4.5939077474,3.94,13.21,1.3173,104.3763781532,395.76,447.47,508.92,311.88,NA,NA,NA
2006-12-28,4.191961916,4.3174998833,4.6033949091,4.9260273835,3.9976968448,4.303895519,4.5717758646,4.876830065,4.4405904349,4.368351434,4.4248107476,4.3853316804,4.6253779584,4.5371064919,4.563590643,4.4985750946,4.7439250865,4.4922574908,0.028,0.028,0.09,0.28816,0.012,0.035,0.041,0.181,0.062,0.78869,4.5069301278,4.2985405638,4.6370972801,4.5933245839,3.96,13.78,1.317,104.361234079,395.63,446.93,513.23,310.39,NA,NA,NA
2006-12-29,4.191961916,4.3174998833,4.6033949091,4.9260273835,3.9976968448,4.303895519,4.5717758646,4.876830065,4.4405904349,4.368351434,4.4248107476,4.3853316804,4.6253779584,4.5371064919,4.563590643,4.4985750946,4.7439250865,4.4922574908,0.028,0.028,0.09,0.28816,0.013,0.035,0.041,0.181,0.062,0.78869,4.5069301278,4.2985405638,4.6370972801,4.5933245839,3.96,13.78,1.317,104.361234079,395.63,446.93,513.23,310.39,NA,NA,NA
2007-01-01,4.1637519423,4.2911006774,4.5736392386,4.8843741507,3.9744891123,4.2738878339,4.5391966703,4.8405546603,4.4111963181,4.3315265015,4.4215470696,4.3485540699,4.5861449378,4.5047450225,4.5249191453,4.4660198526,4.7122440024,4.4877444605,0.028,0.028,0.086,0.28816,0.012,0.035,0.041,0.177,0.062,0.78869,4.4749084518,4.2723883739,4.5997789078,4.5574122837,3.97,13.33,1.327,104.7800928012,400.98,455.98,516.38,314.68,NA,NA,NA
2007-01-02,4.1765739894,4.3015975584,4.5832538953,4.8908629412,3.9805452482,4.2880691627,4.5483811814,4.8457812028,4.419950375,4.3432777634,4.4277103467,4.3597022594,4.5935476039,4.514284396,4.5296533321,4.4759548612,4.7229472591,4.4967893232,0.028,0.051,0.089,0.02851,0.012,0.035,0.083,0.18,0.06313,0.52645,4.4849441892,4.2824713635,4.6097956946,4.5691596581,3.95,13.42,1.3231,104.658730594,401.03,458.08,514.19,316.08,NA,NA,NA
2007-01-03,4.1638306258,4.2903858182,4.5690242866,4.8777252091,3.9759971914,4.275122926,4.5352383315,4.8342634336,4.4095888912,4.3350471756,4.4183732918,4.3465633548,4.5802185074,4.5023002839,4.516147865,4.4646870209,4.7064304553,4.4929977628,0.028,0.054,0.089,0.02823,0.012,0.035,0.087,0.18,0.0625,0.54477,4.4723766192,4.2723890842,4.5956094672,4.5556368311,3.95,14.19,1.3106,104.3125313438,399.51,457.3,508.78,316.12,NA,NA,NA
2007-01-04,4.2082437711,4.3371529087,4.6161025871,4.92421528,4.005689438,4.3222066256,4.5827478303,4.8830636226,4.453181277,4.3719967501,4.4591713776,4.3924144352,4.6292590043,4.5479932501,4.5632803446,4.508454154,4.7543646586,4.5353937149,0.028,0.054,0.087,0.02823,0.012,0.035,0.088,0.178,0.0625,0.5179,4.5188252858,4.3172986324,4.6429683027,4.6030343453,3.97,15.4,1.3084,104.2386697366,395.94,454.16,495.8,313.18,NA,NA,NA
2007-01-05,4.1991037041,4.3199176021,4.5997830554,4.9072933859,3.9982486582,4.306757762,4.5700976145,4.870694671,4.4378369052,4.3471135061,4.4442816754,4.3766576023,4.613632533,4.5329242088,4.5467973394,4.4933653374,4.7402714195,4.5262839914,0.028,0.015,0.088,0.0275,0.012,0.035,0.049,0.183,0.0625,0.46988,4.5010064601,4.2985436831,4.6258021846,4.5857929391,3.86,15.76,1.3006,103.9461071904,396.02,453.13,497.75,313.09,NA,NA,NA
2007-01-08,4.2264030166,4.3460789166,4.6261900104,4.9346963211,4.0193777935,4.3344414547,4.5930132414,4.8924151003,4.4613415978,4.3774882473,4.4698335824,4.4025555464,4.6372574001,4.5561603521,4.5701879447,4.5168363563,4.7625157205,4.5509228132,0.028,0.015,0.088,0.0275,0.013,0.035,0.049,0.183,0.06063,0.48624,4.526728572,4.3249035905,4.651091489,4.6103499308,3.83,15.54,1.3018,103.9405487079,396.81,454.46,496.56,314.75,NA,NA,NA
2007-01-09,4.2382412338,4.3572412791,4.6426920707,4.9516166504,4.0322168505,4.3465544337,4.6036436191,4.9100114092,4.4781303453,4.401304726,4.4839724327,4.4144218641,4.6493141541,4.5684821763,4.5824348341,4.5296457225,4.7752937604,4.5563665389,0.028,0.015,0.085,0.02725,0.013,0.035,0.047,0.18,0.05938,0.025,4.5412161073,4.3371677082,4.66698231,4.6241300436,3.82,15.91,1.2988,104.0150576186,393.71,449.53,495.08,311.49,NA,NA,NA
2007-01-10,4.2256982385,4.3456637984,4.6271651777,4.9355495309,4.0092081512,4.3343911466,4.5850142214,4.8895396168,4.4568476135,4.3773425434,4.4670155854,4.398321527,4.6254564189,4.5484066478,4.5656833475,4.5101266446,4.7532267826,4.5266934614,0.028,0.015,0.084,0.028,0.013,0.035,0.047,0.179,0.06,0.025,4.5275924865,4.3258075009,4.6518639057,4.6070557993,3.84,13.84,1.2984,103.882252041,400.19,457.01,505.95,317.24,NA,NA,NA
2007-01-11,4.2700241452,4.388936423,4.6696680013,4.9780613816,4.0370156937,4.3787727034,4.6271412157,4.9268207735,4.4927818523,4.4085844819,4.5027163304,4.439194896,4.6639164656,4.5882207639,4.6047669062,4.5478603384,4.7991915834,4.5694075966,0.028,0.016,0.082,0.028,0.013,0.035,0.048,0.176,0.06,0.025,4.569588207,4.3676450248,4.6938755464,4.6482505512,3.78,13.63,1.2893,103.3731402316,401.35,459.6,508.62,319.05,-0.02,0,0.79
2007-01-12,4.2611745728,4.3795800574,4.6576101851,4.9633641594,4.0329272116,4.3679830105,4.6163138095,4.9128193898,4.482587205,4.3996107674,4.4923059553,4.4281713723,4.6521202753,4.5773363963,4.5931498024,4.5366992495,4.7878396995,4.5632672393,0.028,0.02,0.082,0.02858,0.013,0.035,0.053,0.176,0.06125,0.025,4.5585099123,4.3590462023,4.6812078567,4.6370542817,3.87,13.17,1.2941,103.4189517746,402.95,461.84,507.88,319.74,NA,NA,NA
2007-01-15,4.2507906432,4.369226891,4.6482854957,4.951145447,4.0303537931,4.359331107,4.6040645073,4.8947267231,4.4751107556,4.4059233001,4.4847498107,4.4202199215,4.6397550989,4.5662021569,4.5793128381,4.52622277,4.7737794679,4.5502869427,0.028,0.023,0.078,0.02783,0.013,0.035,0.055,0.172,0.06063,0.025,4.54845184,4.3504113076,4.6702960376,4.6269826533,3.83,14.3,1.2953,103.4899922293,401.31,459.12,506.81,318.27,NA,NA,NA
2007-01-16,4.2488176532,4.3677562256,4.6461224682,4.9483068215,4.022695158,4.3575419663,4.5968825155,4.8831158913,4.4700322431,4.3955585708,4.4836315608,4.417667667,4.6331933554,4.5595727839,4.5744612101,4.5204097474,4.7634787638,4.5438519154,0.028,0.021,0.078,0.02725,0.014,0.035,0.048,0.172,0.05938,0.025,4.5463638091,4.3481437966,4.6682958995,4.6238099721,3.82,14.63,1.2909,103.3049455245,399.93,456.35,502.51,315.93,NA,NA,NA
2007-01-17,4.2769678514,4.3971832233,4.6701233367,4.9701141441,4.0393252086,4.3866549929,4.6229302288,4.9048434088,4.4940826919,4.4145945075,4.5080939568,4.4462537507,4.6566824556,4.5839671801,4.6024087453,4.5444476923,4.7828765398,4.565897167,0.028,0.022,0.079,0.04478,0.014,0.035,0.05,0.173,0.06,0.37947,4.571113235,4.3768632003,4.6904875165,4.6463351548,3.82,14.6,1.2922,103.3671282467,399.54,456.54,499.86,314.39,NA,NA,NA
2007-01-18,4.2708070372,4.3890735645,4.6636039103,4.9605542967,4.041691119,4.3790371056,4.6161528027,4.9004082707,4.4919975807,4.421011645,4.5019504561,4.4404868848,4.6512306573,4.579620819,4.596786418,4.5405486519,4.7773818024,4.5680713709,0.028,0.023,0.078,0.04358,0.013,0.035,0.052,0.172,0.06,0.55049,4.5625437743,4.3696484903,4.6811154723,4.637885889,3.87,13.31,1.2958,103.4432708828,402.9,460.83,501.44,316.49,NA,NA,NA
2007-01-19,4.2390602852,4.3572950644,4.6275652686,4.9198665167,4.016737044,4.3493203606,4.5838954949,4.866947075,4.4592374641,4.3792591339,4.4728008261,4.4063531585,4.6188765269,4.547575431,4.5634663702,4.5088171155,4.7425639645,4.535182876,0.028,0.024,0.073,0.04159,0.013,0.035,0.052,0.16,0.06,0.48678,4.527405462,4.3381747443,4.6436470532,4.6037751726,3.89,14.87,1.2936,103.3578568313,400.79,458.79,501.94,312.41,NA,NA,NA
2007-01-22,4.2421805771,4.3629502967,4.633695587,4.9243413488,4.0282252562,4.3513498328,4.5865538542,4.8716697576,4.4667609105,4.3906158961,4.4806058179,4.4128409185,4.6240974309,4.5526289947,4.5686126949,4.5139496959,4.7460761452,4.5422612827,0.028,0.036,0.075,0.04094,0.014,0.035,0.076,0.162,0.06,0.47542,4.5330957306,4.3428562248,4.6499986499,4.6070127956,3.88,14.94,1.304,103.8144034921,400.4,460.39,498.34,311.68,NA,NA,NA
2007-01-23,4.2642301522,4.3862421702,4.6551018608,4.9416748171,4.0440909768,4.3750923347,4.6087105756,4.890891774,4.4887774479,4.4191929877,4.5019056166,4.436118864,4.6429179757,4.5735569449,4.5898599681,4.5352835235,4.7654523162,4.5615326391,0.028,0.036,0.073,0.04106,0.014,0.035,0.076,0.16,0.06,0.39528,4.5552621152,4.3667179681,4.6710568067,4.6284990051,3.86,13.85,1.3005,103.8379961287,404.72,466.5,508.31,315.54,NA,NA,NA
2007-01-24,4.2903514425,4.410027965,4.6788543683,4.9646177413,4.0553159529,4.3971269098,4.6281591695,4.9093071912,4.5058431955,4.433703756,4.5201750972,4.4561964405,4.6661062239,4.5901909583,4.6063579636,4.5506757118,4.7846161371000004,4.5780625184,0.028,0.015,0.074,0.04026,0.014,0.035,0.055,0.161,0.06031,0.48612,4.5790108109,4.3897635527,4.6951926683,4.651877998,3.75,14.59,1.2978,103.6869111978,403.45,465.95,504.61,312.39,NA,NA,NA
2007-01-25,4.2993920577,4.4184983726,4.6892840332,4.9743860939,4.0535254346,4.4049703621,4.6351722892,4.9172918496,4.5124806955,4.4370216636,4.5310712032,4.4627907342,4.6736210077,4.5953164172,4.6092052228,4.5563862996,4.7921082598,4.5802150132,0.028,0.015,0.075,0.0275,0.01,0.035,0.055,0.162,0.06188,0.39706,4.5881552962,4.3969909305,4.7055277054,4.660628363,3.6,14.64,1.2901,103.529795503,401.12,461.16,502.43,309.07,NA,NA,NA
2007-01-26,4.3248454873,4.445023643,4.7151054489,4.9995286878,4.068428049,4.4296417991,4.6585845873,4.9402643699,4.532910546,4.4598960028,4.549185297,4.485657908,4.6980836692,4.6148865932,4.6299595065,4.5749643729,4.8135346803,4.6016325885,0.028,0.015,0.075,0.02738,0.013,0.035,0.055,0.162,0.06063,0.45644,4.6149653410000004,4.423755925,4.7322476976,4.6849913345,3.73,14.82,1.2921,103.7271710596,403,463.43,506.91,311.78,NA,NA,NA
2007-01-29,4.3186624006,4.4393707694,4.7081238075,4.9905441029,4.0661286523,4.4217826095,4.6510921628,4.9347393693,4.5246567039,4.4478679309,4.5417834733,4.477079911,4.6904195321,4.6074772466,4.6213247427,4.567009774,4.8099936796,4.5880755296,0.028,0.026,0.075,0.02869,0.014,0.035,0.079,0.162,0.0625,0.49078,4.6084805212,4.4168711902,4.7259817388,4.6779780554,3.79,13.91,1.2972,103.9676299493,404.9,464.65,511.6,313.8,NA,NA,NA
2007-01-30,4.3054187843,4.4281223281,4.6989817816,4.9835917631,4.0622919892,4.4091004768,4.6413578637,4.9252315542,4.5164775457,4.4417733559,4.5356199015,4.4665768504,4.6766558447,4.5985488565,4.6102162,4.5588653449,4.7999743269,4.5795191511,0.028,0.022,0.076,0.02794,0.014,0.035,0.064,0.164,0.06188,0.48336,4.5981341364,4.4052306168,4.7164620149,4.6674847608,3.86,14.77,1.2954,103.8734520125,403.74,464.04,510.98,312.17,NA,NA,NA
2007-01-31,4.2968369149,4.4217361716,4.6849958565,4.9797699562,4.0464149567,4.3966908616,4.6259483151,4.9103215943,4.5056997015,4.4248154752,4.5189927102,4.4516311789,4.6602845782,4.5846993074,4.5913651478,4.5469083596,4.7830488109,4.5562674392,0.028,0.018,0.076,0.02625,0.015,0.035,0.029,0.164,0.06188,0.0225,4.5862114715,4.3961366533,4.7026399949,4.6525535525,3.87,13.81,1.302,103.8525450898,407.09,466.79,515.88,316.02,NA,NA,NA
2007-02-01,4.26819368,4.3917873032,4.6538682709,4.9504816332,4.0170226641,4.3659451227,4.5936879715,4.8777528938,4.471866371,4.382192519,4.4893253833,4.4188417712,4.6272335676,4.5511550692,4.5588491305,4.5129827654,4.7502179541,4.5257597829,0.028,0.017,0.078,0.026,0.015,0.035,0.027,0.161,0.062,0.0225,4.5556571026,4.3641661495,4.6729712642,4.6220424752,3.59,12.65,1.302,103.9368937901,408.79,469.46,523.17,318.79,NA,NA,NA
2007-02-02,4.2389988613,4.3615574412,4.6213077353,4.917929094,3.9919925632,4.3368543329,4.5635482041,4.8462742545,4.4419117817,4.3549256717,4.4606539865,4.386485783,4.5944599237,4.5212217189,4.5256882036,4.483852274,4.7192641469,4.4993971517,0.028,0.017,0.079,0.02621,0.017,0.035,0.027,0.163,0.0625,0.0225,4.5239980504,4.3350385709,4.6397124508,4.5873061727,3.78,12.84,1.2925,103.4792987003,409.03,469.6,522,317.4,NA,NA,NA
2007-02-05,4.2464650496,4.3681025243,4.6240825744,4.9173188101,4.0110612616,4.3437425532,4.5666698449,4.8454479644,4.448386144,4.3624108463,4.4657155445,4.3943135529,4.5986399415,4.5258352511,4.5275722717,4.4894128114,4.7194347329,4.5167095449,0.028,0.017,0.076,0.02608,0.017,0.035,0.027,0.16,0.06219,0.022,4.5282864197,4.3423221804,4.64212763,4.592847485,3.74,12.96,1.2955,103.3786953991,409.47,470.72,525.95,317.86,NA,NA,NA
2007-02-06,4.2480263474,4.369425451,4.6222942713,4.9133771093,4.0221025225,4.3452605974,4.5681035577,4.8424209891,4.4520554027,4.3693901421,4.4698776614,4.3973810213,4.5986599896,4.5287516046,4.5260773116,4.4928367274,4.7212279834,4.5178620316,0.028,0.018,0.075,0.02621,0.015,0.035,0.028,0.162,0.0625,0.022,4.527846451,4.3441631997,4.6402698601,4.5920953232,3.8,12.85,1.2987,103.5555782794,411.54,472.12,533.06,318.97,NA,NA,NA
2007-02-07,4.268834073,4.3911313293,4.6466916126,4.9354853715,4.0462392933,4.3664989433,4.5891264014,4.8651815659,4.4761324352,4.3925421233,4.4927466946,4.4223127044,4.6224572387,4.550654036,4.5496687462,4.5139228005,4.7417090251,4.5383966848,0.028,0.02,0.076,0.02614,0.015,0.035,0.029,0.163,0.06234,0.0225,4.5511466916,4.3653920186,4.6648714189,4.6162716378,3.62,12.99,1.2991,103.802314969,409.02,469.25,529.62,317.53,NA,NA,NA
2007-02-08,4.3037690619,4.4237299181,4.6841426336,4.973028294,4.0708262822,4.4019441203,4.6237146258,4.898365051,4.5072336351,4.4209667632,4.5259336327,4.4551738434,4.6581538145,4.582517027,4.5826687638,4.544352896,4.7778529417,4.575479803,0.028,0.014,0.075,0.02672,0.014,0.035,0.023,0.162,0.06188,0.0225,4.5860683573,4.3954203235,4.7028750418,4.6516023939,3.59,12.88,1.3007,104.0004486367,411.1,471.73,530.62,319.17,0.04,-0.01,-0.26
2007-02-09,4.3148537773,4.4379616871,4.6973416315,4.9878642481,4.0706533345,4.4136658386,4.6344656954,4.9096208692,4.5139055679,4.423298234,4.5309217017,4.463970854,4.6718888868,4.5888770386,4.5948978887,4.5490493993,4.7857259413,4.5793927458,0.028,0.016,0.075,0.0275,0.014,0.035,0.025,0.162,0.06125,0.0225,4.6001989849,4.4098076265,4.7167063085,4.6653781117,3.77,14.04,1.2956,103.8981916877,407.98,467.03,527.36,315.78,NA,NA,NA
2007-02-12,4.3308869802,4.4580472189,4.7178330276,5.0064428195,4.0884409225,4.4293351039,4.6501066826,4.9240746842,4.530530881,4.4429691639,4.5482935692,4.4800624719,4.6893320661,4.6034883851,4.6121461775,4.5628562311,4.8015825399,4.5954371312,0.028,0.016,0.075,0.02819,0.014,0.035,0.025,0.162,0.06141,0.0225,4.6207926717,4.4307663947,4.7369605819,4.6822593801,3.85,13.31,1.3022,104.2639816934,410.24,469.76,528.8,318.2,NA,NA,NA
2007-02-13,4.311942178,4.4364138087,4.6945128165,4.9838660127,4.0747472077,4.409906371,4.6284614601,4.8999419321,4.5125435111,4.4263945027,4.5316585472,4.4607997465,4.6667484353,4.5846370903,4.5908720868,4.5466190336,4.770560536,4.5761631619,0.028,0.016,0.075,0.02783,0.016,0.035,0.026,0.162,0.06063,0.0238,4.5977673902,4.4090611941,4.7131390533,4.6593504767,3.54,12.74,1.3082,104.4455809244,413.47,471.95,530.4,320.05,NA,NA,NA
2007-02-14,4.2644069012,4.3861198635,4.6397387302,4.9293117835,4.0381924156,4.3593772849,4.5759967738,4.8458036379,4.4629895183,4.3768708153,4.4850628705,4.4094497907,4.6142953117,4.5351245919,4.5396393666,4.4999972422,4.7101864074,4.5302595816,0.028,0.02,0.075,0.02783,0.014,0.035,0.029,0.162,0.06063,0.022,4.544837303,4.3595872823,4.6580756152,4.6054302355,3.36,12.45,1.3137,104.6170695843,413.43,469.75,529.49,318.92,NA,NA,NA
2007-02-15,4.2745935831,4.3976161186,4.6511723533,4.938616947,4.0494123658,4.3716129987,4.5849183066,4.85081306,4.4757669982,4.4033025066,4.4969013587,4.4219245134,4.6248755418,4.5459746368,4.5506152859,4.5122105884,4.7167001823,4.5361601621,0.028,0.02,0.078,0.02783,0.016,0.035,0.029,0.168,0.06063,0.022,4.5566139176,4.3735656536,4.668463486,4.6171112424,3.14,11.89,1.3119,104.510447719,412.87,468.3,529.47,318.29,NA,NA,NA
2007-02-16,4.2935948513,4.4155673422,4.6678125797,4.9492521936,4.0712732125,4.3886500323,4.6018247949,4.8597636748,4.4895934103,4.411412101,4.5121087497,4.438009993,4.6429632752,4.5583135031,4.565302102,4.524021902,4.7239448012,4.5598884105,0.028,0.021,0.075,0.02768,0.016,0.035,0.03,0.165,0.06031,0.022,4.5736028051,4.3903744344,4.6855060807,4.6362724491,3.76,12.13,1.3132,104.5814314838,414.92,469.77,531.96,319.66,NA,NA,NA
2007-02-19,4.2934714718,4.4140691905,4.6667890559,4.945839044,4.0741715828,4.3892193707,4.6010633045,4.8522942524,4.48757502,4.4085293105,4.5115641769,4.4380510203,4.6425425034,4.5556650665,4.5631279817,4.5218530772,4.7147675615,4.5613930155,0.028,0.023,0.074,0.028,0.016,0.035,0.037,0.164,0.06,0.022,4.5723334196,4.3886913234,4.6845109893,4.6351051273,4.41,12.36,1.3145,104.6611123969,413.69,468.71,528.95,319.09,NA,NA,NA
2007-02-20,4.2780959018,4.3987729209,4.6499751476,4.928880548,4.060609057,4.3748019034,4.5830865897,4.8304223696,4.4736963607,4.3941086839,4.4991163298,4.4239591252,4.6288185488,4.5395079491,4.5405894174,4.507293617,4.6933841644,4.5624372118,0.028,0.018,0.072,0.025,0.015,0.035,0.026,0.162,0.05875,0.0213,4.5563623805,4.3736531423,4.6679729074,4.6194795493,4.41,12.44,1.3145,104.7064213756,411.95,468.17,522.81,318.22,NA,NA,NA
2007-02-21,4.3132068761,4.4315103363,4.6846710623,4.9616267472,4.0907080189,4.4085358633,4.6142094961,4.8592695558,4.5043498351,4.4266681196,4.5298483868,4.458046355,4.6625655112,4.5688840967,4.5728931894,4.5358473916,4.7232442502,4.5876541655,0.028,0.017,0.076,0.025,0.015,0.035,0.026,0.166,0.05781,0.0213,4.5892607179,4.4048207653,4.7020019194,4.6539152719,3.41,12.14,1.3106,104.5545478847,412.95,468.33,521.19,323.29,NA,NA,NA
2007-02-22,4.280100976,4.3979883428,4.6502669874,4.9278474402,4.0682594096,4.3732741991,4.5781124358,4.8249656401,4.4745169556,4.4069028576,4.4998002247,4.422085596,4.6251343404,4.5368455453,4.54064299,4.5046520814,4.6892718692,4.5598665376,0.028,0.017,0.072,0.025,0.016,0.035,0.026,0.162,0.05688,0.0219,4.5556977936,4.373172534,4.6672604615,4.6172783078,3.4,12,1.3134,104.6170988876,413.27,468.1,523.46,322.25,NA,NA,NA
