"1M","3M","6M","1Y","2Y","5Y","10Y","Date","ConfFactor1","ConfFactor2","ConfFactor3"
0.003,0.00109999999999999,0.002,0.00414999999999999,0.00585000000000002,0.00609999999999999,0.0021,2016-09-08,0.178829629950736,0.664297899702375,0.0169260590161994
0,-9.9999999999989e-05,0.000450000000000006,-5e-04,-0.0015,-0.0103,-0.0196,2016-10-20,-0.0984845782015652,0.661674790290795,-1.90357934046656
0,0.000699999999999978,0.00414999999999999,0.00539999999999996,0.00370000000000004,-0.0045,0.00249999999999995,2016-12-08,0.496348825254455,0.0600044698797558,-0.206457044919261
0,0,0,0.001,0.000250000000000028,0.00349999999999999,0,2017-01-19,0.0294003990972857,0.394146397889129,0.0295012093243697
-0.00465000000000004,-0.000199999999999978,0.00120000000000003,0.0076,0.02725,0.0554,0.0440000000000001,2017-03-09,-1.02008115266317,3.32455656071307,3.58824140373467
-0.00645000000000001,0.00600000000000001,-0.000199999999999978,-0.0015,-0.00420000000000004,-0.0096,-0.0162,2017-04-27,0.202169377322165,0.0344278430760618,-1.37435508795467
0,5e-04,-0.000250000000000028,-0.000349999999999961,-0.005,-0.008,-0.00749999999999995,2017-06-08,0.290878926359271,-0.298500403750141,-0.605822850200122
0,-0.000400000000000011,-0.005,-0.00384999999999996,0.00180000000000002,0.00119999999999999,0.004,2017-07-20,-0.213393534496272,0.337703034483151,0.370547751026994
0,0.00780000000000003,-0.003,-0.003,-0.00655,-0.009,-0.0144,2017-09-07,0.536838600995097,-0.70585453821439,-0.870034631372295
0,0.00470000000000004,0.00525000000000003,0.000299999999999967,-0.00155,-0.0038,0.000299999999999967,2017-10-26,0.864772298559272,-0.825943277260727,0.140186086925956
-0.00944999999999996,-0.00579999999999997,0,-0.003,-0.00230000000000002,0.003,0.00900000000000001,2017-12-14,-0.490630726960643,0.550278581721623,0.683455316405954
0,0,0.000999999999999945,-0.000199999999999978,0.00839999999999999,0.0481,0.0424,2018-01-25,-0.18181778851668,0.776797573565538,4.49113278921771
-0.00180000000000002,0,0.004,-0.00174999999999997,-0.00770000000000001,-0.0258,-0.029,2018-03-08,0.332580396764146,-0.231834911663736,-2.79968384446688
0,0,0,-0.001,-0.003,0,0.003,2018-04-26,0.271544837922448,-0.314816191324454,0.421258123328915
0,0,0,0,-0.004,-0.00799999999999998,-0.005,2018-06-14,0.304379043476864,-0.304241974656714,-0.458284093720093
0,0,0,0,-0.00199999999999995,-0.00700000000000001,-0.011,2018-07-26,0.05595428334821,0.290283605263627,-1.0563864194756
0,0,0,0,0.002,0.00399999999999998,0.005,2018-09-13,0.0743587725485629,0.271612113077756,0.427782850417525
